long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Stops per Injury,Stops per Fatality
-77.06,39.16,65,102,0,0,0,POINT (-77.06 39.16),0.0,0.0,0.0
-77.06,39.1625,2,4,0,0,0,POINT (-77.06 39.1625),0.0,0.0,0.0
-77.06,39.165,103,103,0,1,0,POINT (-77.06 39.165),0.0,0.009708737864077669,0.0
-77.06,39.1675,32,8,1,1,0,POINT (-77.06 39.1675),0.03125,0.03125,0.0
-77.06,39.17,85,89,2,0,0,POINT (-77.06 39.17),0.023529411764705882,0.0,0.0
-77.06,39.1725,49,66,6,2,0,POINT (-77.06 39.1725),0.12244897959183673,0.04081632653061224,0.0
-77.06,39.175,4,4,0,0,0,POINT (-77.06 39.175),0.0,0.0,0.0
-77.06,39.18,11,50,0,0,0,POINT (-77.06 39.18),0.0,0.0,0.0
-77.06,39.19,337,189,0,0,0,POINT (-77.06 39.19),0.0,0.0,0.0
-77.06,39.2125,1,0,0,0,0,POINT (-77.06 39.2125),0.0,0.0,0.0
-77.06,39.215,7,2,0,0,0,POINT (-77.06 39.215),0.0,0.0,0.0
-77.06,39.2175,1,0,0,0,0,POINT (-77.06 39.2175),0.0,0.0,0.0
-77.06,39.22,657,316,8,0,0,POINT (-77.06 39.22),0.0121765601217656,0.0,0.0
-77.06,39.2225,309,341,19,4,0,POINT (-77.06 39.2225),0.061488673139158574,0.012944983818770227,0.0
-77.06,39.225,6,1,0,0,0,POINT (-77.06 39.225),0.0,0.0,0.0
-77.0575,38.98,1,0,0,0,0,POINT (-77.0575 38.98),0.0,0.0,0.0
-77.0575,38.985,113,96,0,0,0,POINT (-77.0575 38.985),0.0,0.0,0.0
-77.0575,38.99,9,20,3,3,0,POINT (-77.0575 38.99),0.3333333333333333,0.3333333333333333,0.0
-77.0575,38.9925,416,194,2,0,0,POINT (-77.0575 38.9925),0.004807692307692308,0.0,0.0
-77.0575,38.9975,17,29,1,5,0,POINT (-77.0575 38.9975),0.058823529411764705,0.29411764705882354,0.0
-77.0575,39.0,7,37,0,0,0,POINT (-77.0575 39),0.0,0.0,0.0
-77.0575,39.0025,7,10,0,0,0,POINT (-77.0575 39.0025),0.0,0.0,0.0
-77.0575,39.01,3,1,0,0,0,POINT (-77.0575 39.01),0.0,0.0,0.0
-77.0575,39.0125,17,56,1,0,0,POINT (-77.0575 39.0125),0.058823529411764705,0.0,0.0
-77.0575,39.015,76,178,5,2,0,POINT (-77.0575 39.015),0.06578947368421052,0.02631578947368421,0.0
-77.0575,39.0175,15,38,7,0,0,POINT (-77.0575 39.0175),0.4666666666666667,0.0,0.0
-77.0575,39.02,8,16,0,0,0,POINT (-77.0575 39.02),0.0,0.0,0.0
-77.0575,39.0225,3,6,0,0,0,POINT (-77.0575 39.0225),0.0,0.0,0.0
-77.0575,39.025,5,17,4,4,0,POINT (-77.0575 39.025),0.8,0.8,0.0
-77.0575,39.0275,1,0,0,0,0,POINT (-77.0575 39.0275),0.0,0.0,0.0
-77.0575,39.03,41,264,4,0,0,POINT (-77.0575 39.03),0.0975609756097561,0.0,0.0
-77.0575,39.0325,2,0,0,0,0,POINT (-77.0575 39.0325),0.0,0.0,0.0
-77.0575,39.035,165,234,3,2,0,POINT (-77.0575 39.035),0.01818181818181818,0.012121212121212121,0.0
-77.0575,39.0375,1311,2398,36,16,0,POINT (-77.0575 39.0375),0.02745995423340961,0.012204424103737605,0.0
-77.0575,39.04,3090,4981,41,7,0,POINT (-77.0575 39.04),0.013268608414239482,0.0022653721682847896,0.0
-77.0575,39.0425,1168,1858,26,10,0,POINT (-77.0575 39.0425),0.02226027397260274,0.008561643835616438,0.0
-77.0575,39.045,55,81,8,0,0,POINT (-77.0575 39.045),0.14545454545454545,0.0,0.0
-77.0575,39.0475,159,178,4,0,0,POINT (-77.0575 39.0475),0.025157232704402517,0.0,0.0
-77.0575,39.05,303,249,10,9,0,POINT (-77.0575 39.05),0.033003300330033,0.0297029702970297,0.0
-77.0575,39.0525,51,352,1,0,0,POINT (-77.0575 39.0525),0.0196078431372549,0.0,0.0
-77.0575,39.055,98,441,9,0,0,POINT (-77.0575 39.055),0.09183673469387756,0.0,0.0
-77.0575,39.0575,209,1290,49,0,0,POINT (-77.0575 39.0575),0.23444976076555024,0.0,0.0
-77.0575,39.06,291,797,0,0,0,POINT (-77.0575 39.06),0.0,0.0,0.0
-77.0575,39.0625,80,441,22,0,0,POINT (-77.0575 39.0625),0.275,0.0,0.0
-77.0575,39.065,1346,2420,34,5,2,POINT (-77.0575 39.065),0.02526002971768202,0.003714710252600297,0.0014858841010401188
-77.0575,39.0675,50,205,0,1,0,POINT (-77.0575 39.0675),0.0,0.02,0.0
-77.0575,39.07,52,108,9,0,0,POINT (-77.0575 39.07),0.17307692307692307,0.0,0.0
-77.0575,39.0725,5,16,0,0,0,POINT (-77.0575 39.0725),0.0,0.0,0.0
-77.0575,39.075,21,93,6,0,0,POINT (-77.0575 39.075),0.2857142857142857,0.0,0.0
-77.0575,39.0775,7,37,6,0,0,POINT (-77.0575 39.0775),0.8571428571428571,0.0,0.0
-77.0575,39.08,46,79,2,0,0,POINT (-77.0575 39.08),0.043478260869565216,0.0,0.0
-77.0575,39.0825,10,6,1,0,0,POINT (-77.0575 39.0825),0.1,0.0,0.0
-77.0575,39.085,4,16,0,0,0,POINT (-77.0575 39.085),0.0,0.0,0.0
-77.0575,39.0875,4,9,0,0,0,POINT (-77.0575 39.0875),0.0,0.0,0.0
-77.0575,39.09,380,718,1,13,0,POINT (-77.0575 39.09),0.002631578947368421,0.034210526315789476,0.0
-77.0575,39.0925,2,4,0,0,0,POINT (-77.0575 39.0925),0.0,0.0,0.0
-77.0575,39.1,13,49,0,0,0,POINT (-77.0575 39.1),0.0,0.0,0.0
-77.0575,39.1025,21,28,0,0,0,POINT (-77.0575 39.1025),0.0,0.0,0.0
-77.0575,39.105,10,24,4,0,0,POINT (-77.0575 39.105),0.4,0.0,0.0
-77.0575,39.1075,20,53,0,0,0,POINT (-77.0575 39.1075),0.0,0.0,0.0
-77.0575,39.11,134,102,0,0,0,POINT (-77.0575 39.11),0.0,0.0,0.0
-77.0575,39.1125,50,116,13,0,0,POINT (-77.0575 39.1125),0.26,0.0,0.0
-77.0575,39.115,9,64,0,0,0,POINT (-77.0575 39.115),0.0,0.0,0.0
-77.0575,39.1275,1,1,1,1,0,POINT (-77.0575 39.1275),1.0,1.0,0.0
-77.0575,39.14,3,1,0,0,0,POINT (-77.0575 39.14),0.0,0.0,0.0
-77.0575,39.1425,9,10,0,0,0,POINT (-77.0575 39.1425),0.0,0.0,0.0
-77.0575,39.145,27,21,4,1,0,POINT (-77.0575 39.145),0.14814814814814814,0.037037037037037035,0.0
-77.0575,39.1475,34,14,0,0,0,POINT (-77.0575 39.1475),0.0,0.0,0.0
-77.0575,39.15,514,738,15,9,0,POINT (-77.0575 39.15),0.029182879377431907,0.017509727626459144,0.0
-77.0575,39.1525,60,29,0,0,0,POINT (-77.0575 39.1525),0.0,0.0,0.0
-77.0575,39.155,70,48,1,0,0,POINT (-77.0575 39.155),0.014285714285714285,0.0,0.0
-77.0575,39.1575,95,84,0,0,0,POINT (-77.0575 39.1575),0.0,0.0,0.0
-77.0575,39.16,9,0,0,0,0,POINT (-77.0575 39.16),0.0,0.0,0.0
-77.0575,39.1625,6,36,0,0,0,POINT (-77.0575 39.1625),0.0,0.0,0.0
-77.0575,39.165,10,1,0,0,0,POINT (-77.0575 39.165),0.0,0.0,0.0
-77.0575,39.1675,3,2,0,0,0,POINT (-77.0575 39.1675),0.0,0.0,0.0
-77.0575,39.1725,2,2,0,0,0,POINT (-77.0575 39.1725),0.0,0.0,0.0
-77.0575,39.175,32,0,0,0,0,POINT (-77.0575 39.175),0.0,0.0,0.0
-77.0575,39.1775,11,26,0,0,0,POINT (-77.0575 39.1775),0.0,0.0,0.0
-77.0575,39.18,17,30,2,0,0,POINT (-77.0575 39.18),0.11764705882352941,0.0,0.0
-77.0575,39.1825,5,1,0,0,0,POINT (-77.0575 39.1825),0.0,0.0,0.0
-77.0575,39.19,13,3,0,0,0,POINT (-77.0575 39.19),0.0,0.0,0.0
-77.0575,39.2175,2,2,0,0,0,POINT (-77.0575 39.2175),0.0,0.0,0.0
-77.0575,39.22,23,15,0,0,0,POINT (-77.0575 39.22),0.0,0.0,0.0
-77.0575,39.225,2,1,1,0,0,POINT (-77.0575 39.225),0.5,0.0,0.0
-77.0575,39.23,7,19,0,0,0,POINT (-77.0575 39.23),0.0,0.0,0.0
-77.0575,39.2325,2,1,0,0,0,POINT (-77.0575 39.2325),0.0,0.0,0.0
-77.055,38.9325,1,1,0,0,0,POINT (-77.05500000000001 38.9325),0.0,0.0,0.0
-77.055,38.9825,4,6,0,0,0,POINT (-77.05500000000001 38.9825),0.0,0.0,0.0
-77.055,38.985,2,0,0,0,0,POINT (-77.05500000000001 38.985),0.0,0.0,0.0
-77.055,38.9875,4,8,0,0,0,POINT (-77.05500000000001 38.9875),0.0,0.0,0.0
-77.055,38.99,9,39,0,0,0,POINT (-77.05500000000001 38.99),0.0,0.0,0.0
-77.055,38.9925,151,283,14,4,0,POINT (-77.05500000000001 38.9925),0.09271523178807947,0.026490066225165563,0.0
-77.055,38.995,72,122,8,0,0,POINT (-77.05500000000001 38.995),0.1111111111111111,0.0,0.0
-77.055,38.9975,54,89,1,0,0,POINT (-77.05500000000001 38.9975),0.018518518518518517,0.0,0.0
-77.055,39.0,75,116,6,1,0,POINT (-77.05500000000001 39),0.08,0.013333333333333334,0.0
-77.055,39.0025,33,68,0,0,0,POINT (-77.05500000000001 39.0025),0.0,0.0,0.0
-77.055,39.01,10,14,3,0,0,POINT (-77.05500000000001 39.01),0.3,0.0,0.0
-77.055,39.0125,72,257,0,0,0,POINT (-77.05500000000001 39.0125),0.0,0.0,0.0
-77.055,39.015,104,307,3,1,0,POINT (-77.05500000000001 39.015),0.028846153846153848,0.009615384615384616,0.0
-77.055,39.02,1,1,0,0,0,POINT (-77.05500000000001 39.02),0.0,0.0,0.0
-77.055,39.0225,14,15,1,1,0,POINT (-77.05500000000001 39.0225),0.07142857142857142,0.07142857142857142,0.0
-77.055,39.025,47,70,0,0,0,POINT (-77.05500000000001 39.025),0.0,0.0,0.0
-77.055,39.0275,17,31,1,0,0,POINT (-77.05500000000001 39.0275),0.058823529411764705,0.0,0.0
-77.055,39.03,36,60,5,3,0,POINT (-77.05500000000001 39.03),0.1388888888888889,0.08333333333333333,0.0
-77.055,39.0325,10,24,0,0,0,POINT (-77.05500000000001 39.0325),0.0,0.0,0.0
-77.055,39.035,122,267,10,4,0,POINT (-77.05500000000001 39.035),0.08196721311475409,0.03278688524590164,0.0
-77.055,39.0375,625,1305,50,16,0,POINT (-77.05500000000001 39.0375),0.08,0.0256,0.0
-77.055,39.04,4950,7736,54,21,0,POINT (-77.05500000000001 39.04),0.01090909090909091,0.004242424242424243,0.0
-77.055,39.0425,825,1640,1,0,0,POINT (-77.05500000000001 39.0425),0.0012121212121212121,0.0,0.0
-77.055,39.045,344,717,3,0,0,POINT (-77.05500000000001 39.045),0.00872093023255814,0.0,0.0
-77.055,39.0475,322,424,0,0,0,POINT (-77.05500000000001 39.0475),0.0,0.0,0.0
-77.055,39.05,93,274,7,0,0,POINT (-77.05500000000001 39.05),0.07526881720430108,0.0,0.0
-77.055,39.0525,28,102,0,0,0,POINT (-77.05500000000001 39.0525),0.0,0.0,0.0
-77.055,39.055,129,716,11,1,0,POINT (-77.05500000000001 39.055),0.08527131782945736,0.007751937984496124,0.0
-77.055,39.0575,1603,3818,60,10,0,POINT (-77.05500000000001 39.0575),0.037429819089207735,0.006238303181534623,0.0
-77.055,39.06,219,1442,6,0,0,POINT (-77.05500000000001 39.06),0.0273972602739726,0.0,0.0
-77.055,39.0625,1575,3929,61,6,0,POINT (-77.05500000000001 39.0625),0.03873015873015873,0.0038095238095238095,0.0
-77.055,39.065,615,1738,11,0,0,POINT (-77.05500000000001 39.065),0.01788617886178862,0.0,0.0
-77.055,39.0675,17,97,0,0,0,POINT (-77.05500000000001 39.0675),0.0,0.0,0.0
-77.055,39.07,23,161,0,0,0,POINT (-77.05500000000001 39.07),0.0,0.0,0.0
-77.055,39.0725,35,80,0,0,0,POINT (-77.05500000000001 39.0725),0.0,0.0,0.0
-77.055,39.075,2,0,0,0,0,POINT (-77.05500000000001 39.075),0.0,0.0,0.0
-77.055,39.0775,4,16,0,0,0,POINT (-77.05500000000001 39.0775),0.0,0.0,0.0
-77.055,39.08,17,68,1,0,0,POINT (-77.05500000000001 39.08),0.058823529411764705,0.0,0.0
-77.055,39.0825,398,327,27,0,0,POINT (-77.05500000000001 39.0825),0.0678391959798995,0.0,0.0
-77.055,39.085,152,194,16,3,0,POINT (-77.05500000000001 39.085),0.10526315789473684,0.019736842105263157,0.0
-77.055,39.0875,43,61,2,0,0,POINT (-77.05500000000001 39.0875),0.046511627906976744,0.0,0.0
-77.055,39.09,518,844,0,3,0,POINT (-77.05500000000001 39.09),0.0,0.005791505791505791,0.0
-77.055,39.0925,8,64,0,0,0,POINT (-77.05500000000001 39.0925),0.0,0.0,0.0
-77.055,39.0975,1,0,0,0,0,POINT (-77.05500000000001 39.0975),0.0,0.0,0.0
-77.055,39.1025,206,305,8,2,0,POINT (-77.05500000000001 39.1025),0.038834951456310676,0.009708737864077669,0.0
-77.055,39.105,143,252,8,0,0,POINT (-77.05500000000001 39.105),0.055944055944055944,0.0,0.0
-77.055,39.1075,203,368,10,0,0,POINT (-77.05500000000001 39.1075),0.04926108374384237,0.0,0.0
-77.055,39.11,38,93,0,0,0,POINT (-77.05500000000001 39.11),0.0,0.0,0.0
-77.055,39.1125,6,2,0,0,0,POINT (-77.05500000000001 39.1125),0.0,0.0,0.0
-77.055,39.115,7,14,0,0,0,POINT (-77.05500000000001 39.115),0.0,0.0,0.0
-77.055,39.125,3,0,0,0,0,POINT (-77.05500000000001 39.125),0.0,0.0,0.0
-77.055,39.1275,1,0,0,0,0,POINT (-77.05500000000001 39.1275),0.0,0.0,0.0
-77.055,39.145,12,3,0,0,0,POINT (-77.05500000000001 39.145),0.0,0.0,0.0
-77.055,39.1475,64,31,2,0,0,POINT (-77.05500000000001 39.1475),0.03125,0.0,0.0
-77.055,39.15,117,80,3,0,0,POINT (-77.05500000000001 39.15),0.02564102564102564,0.0,0.0
-77.055,39.1525,63,234,7,19,0,POINT (-77.05500000000001 39.1525),0.1111111111111111,0.30158730158730157,0.0
-77.055,39.155,522,3229,260,187,0,POINT (-77.05500000000001 39.155),0.49808429118773945,0.35823754789272033,0.0
-77.055,39.1575,37,6,0,0,0,POINT (-77.05500000000001 39.1575),0.0,0.0,0.0
-77.055,39.16,11,6,0,0,0,POINT (-77.05500000000001 39.16),0.0,0.0,0.0
-77.055,39.165,12,89,11,11,0,POINT (-77.05500000000001 39.165),0.9166666666666666,0.9166666666666666,0.0
-77.055,39.1725,9,9,0,0,0,POINT (-77.05500000000001 39.1725),0.0,0.0,0.0
-77.055,39.175,1,1,0,0,0,POINT (-77.05500000000001 39.175),0.0,0.0,0.0
-77.055,39.1875,17,9,0,0,0,POINT (-77.05500000000001 39.1875),0.0,0.0,0.0
-77.055,39.19,7,36,0,0,0,POINT (-77.05500000000001 39.19),0.0,0.0,0.0
-77.055,39.215,1,1,0,0,0,POINT (-77.05500000000001 39.215),0.0,0.0,0.0
-77.055,39.2175,1893,1691,1,0,0,POINT (-77.05500000000001 39.2175),0.0005282620179609086,0.0,0.0
-77.055,39.23,1,1,0,0,0,POINT (-77.05500000000001 39.23),0.0,0.0,0.0
-77.055,39.2375,5,17,0,0,0,POINT (-77.05500000000001 39.2375),0.0,0.0,0.0
-77.055,39.25,1,0,0,0,0,POINT (-77.05500000000001 39.25),0.0,0.0,0.0
-77.0525,38.96,1,0,0,0,0,POINT (-77.05249999999999 38.96),0.0,0.0,0.0
-77.0525,38.9875,3,0,0,0,0,POINT (-77.05249999999999 38.9875),0.0,0.0,0.0
-77.0525,38.99,4,16,0,0,0,POINT (-77.05249999999999 38.99),0.0,0.0,0.0
-77.0525,38.9925,171,305,1,1,0,POINT (-77.05249999999999 38.9925),0.005847953216374269,0.005847953216374269,0.0
-77.0525,38.995,317,578,31,15,0,POINT (-77.05249999999999 38.995),0.09779179810725552,0.0473186119873817,0.0
-77.0525,38.9975,93,235,6,6,0,POINT (-77.05249999999999 38.9975),0.06451612903225806,0.06451612903225806,0.0
-77.0525,39.0,115,144,5,2,0,POINT (-77.05249999999999 39),0.043478260869565216,0.017391304347826087,0.0
-77.0525,39.0025,149,261,4,2,0,POINT (-77.05249999999999 39.0025),0.026845637583892617,0.013422818791946308,0.0
-77.0525,39.005,25,8,0,0,0,POINT (-77.05249999999999 39.005),0.0,0.0,0.0
-77.0525,39.0075,2,0,0,0,0,POINT (-77.05249999999999 39.0075),0.0,0.0,0.0
-77.0525,39.01,28,25,0,0,0,POINT (-77.05249999999999 39.01),0.0,0.0,0.0
-77.0525,39.0125,101,328,1,1,0,POINT (-77.05249999999999 39.0125),0.009900990099009901,0.009900990099009901,0.0
-77.0525,39.015,33,77,3,1,0,POINT (-77.05249999999999 39.015),0.09090909090909091,0.030303030303030304,0.0
-77.0525,39.0175,10,68,2,0,0,POINT (-77.05249999999999 39.0175),0.2,0.0,0.0
-77.0525,39.02,7,6,0,0,0,POINT (-77.05249999999999 39.02),0.0,0.0,0.0
-77.0525,39.0225,41,155,13,0,0,POINT (-77.05249999999999 39.0225),0.3170731707317073,0.0,0.0
-77.0525,39.025,29,53,0,0,0,POINT (-77.05249999999999 39.025),0.0,0.0,0.0
-77.0525,39.0275,8,1,0,0,0,POINT (-77.05249999999999 39.0275),0.0,0.0,0.0
-77.0525,39.03,35,115,10,0,0,POINT (-77.05249999999999 39.03),0.2857142857142857,0.0,0.0
-77.0525,39.0325,39,166,9,0,0,POINT (-77.05249999999999 39.0325),0.23076923076923078,0.0,0.0
-77.0525,39.035,184,248,18,0,0,POINT (-77.05249999999999 39.035),0.09782608695652174,0.0,0.0
-77.0525,39.0375,3091,5987,102,17,0,POINT (-77.05249999999999 39.0375),0.03299902944031058,0.005499838240051763,0.0
-77.0525,39.04,7634,13550,149,41,1,POINT (-77.05249999999999 39.04),0.01951794603091433,0.00537070998166099,0.00013099292638197538
-77.0525,39.0425,7358,12576,124,45,0,POINT (-77.05249999999999 39.0425),0.01685240554498505,0.006115792334873607,0.0
-77.0525,39.045,2808,3523,14,2,0,POINT (-77.05249999999999 39.045),0.004985754985754986,0.0007122507122507123,0.0
-77.0525,39.0475,2631,4198,69,18,0,POINT (-77.05249999999999 39.0475),0.026225769669327253,0.0068415051311288486,0.0
-77.0525,39.05,2080,3218,35,15,0,POINT (-77.05249999999999 39.05),0.016826923076923076,0.007211538461538462,0.0
-77.0525,39.0525,774,2643,64,36,0,POINT (-77.05249999999999 39.0525),0.082687338501292,0.046511627906976744,0.0
-77.0525,39.055,243,1185,14,0,0,POINT (-77.05249999999999 39.055),0.05761316872427984,0.0,0.0
-77.0525,39.0575,1255,6633,104,25,0,POINT (-77.05249999999999 39.0575),0.08286852589641434,0.0199203187250996,0.0
-77.0525,39.06,4266,8900,105,34,0,POINT (-77.05249999999999 39.06),0.02461322081575246,0.007969995311767463,0.0
-77.0525,39.0625,3391,5088,43,8,0,POINT (-77.05249999999999 39.0625),0.012680625184311413,0.0023591860808021233,0.0
-77.0525,39.065,382,1728,17,5,0,POINT (-77.05249999999999 39.065),0.04450261780104712,0.013089005235602094,0.0
-77.0525,39.0675,33,267,0,0,0,POINT (-77.05249999999999 39.0675),0.0,0.0,0.0
-77.0525,39.07,42,265,0,0,0,POINT (-77.05249999999999 39.07),0.0,0.0,0.0
-77.0525,39.0725,15,73,8,0,0,POINT (-77.05249999999999 39.0725),0.5333333333333333,0.0,0.0
-77.0525,39.075,32,265,5,0,0,POINT (-77.05249999999999 39.075),0.15625,0.0,0.0
-77.0525,39.0775,1,1,0,0,0,POINT (-77.05249999999999 39.0775),0.0,0.0,0.0
-77.0525,39.0825,16,173,0,0,0,POINT (-77.05249999999999 39.0825),0.0,0.0,0.0
-77.0525,39.085,7,49,0,0,0,POINT (-77.05249999999999 39.085),0.0,0.0,0.0
-77.0525,39.0875,30,70,0,0,0,POINT (-77.05249999999999 39.0875),0.0,0.0,0.0
-77.0525,39.09,639,1124,6,4,0,POINT (-77.05249999999999 39.09),0.009389671361502348,0.006259780907668232,0.0
-77.0525,39.0925,3,1,0,0,0,POINT (-77.05249999999999 39.0925),0.0,0.0,0.0
-77.0525,39.1,59,114,6,0,0,POINT (-77.05249999999999 39.1),0.1016949152542373,0.0,0.0
-77.0525,39.1025,94,162,6,0,1,POINT (-77.05249999999999 39.1025),0.06382978723404255,0.0,0.010638297872340425
-77.0525,39.105,88,110,0,0,0,POINT (-77.05249999999999 39.105),0.0,0.0,0.0
-77.0525,39.1075,126,217,2,0,0,POINT (-77.05249999999999 39.1075),0.015873015873015872,0.0,0.0
-77.0525,39.1125,1,1,0,0,0,POINT (-77.05249999999999 39.1125),0.0,0.0,0.0
-77.0525,39.115,40,79,4,2,0,POINT (-77.05249999999999 39.115),0.1,0.05,0.0
-77.0525,39.1425,6,36,0,0,0,POINT (-77.05249999999999 39.1425),0.0,0.0,0.0
-77.0525,39.145,78,34,4,0,0,POINT (-77.05249999999999 39.145),0.05128205128205128,0.0,0.0
-77.0525,39.1475,223,138,1,0,0,POINT (-77.05249999999999 39.1475),0.004484304932735426,0.0,0.0
-77.0525,39.1525,18,197,0,14,0,POINT (-77.05249999999999 39.1525),0.0,0.7777777777777778,0.0
-77.0525,39.155,19,76,0,0,0,POINT (-77.05249999999999 39.155),0.0,0.0,0.0
-77.0525,39.1575,29,24,0,0,0,POINT (-77.05249999999999 39.1575),0.0,0.0,0.0
-77.0525,39.16,4,0,0,0,0,POINT (-77.05249999999999 39.16),0.0,0.0,0.0
-77.0525,39.1625,8,0,0,0,0,POINT (-77.05249999999999 39.1625),0.0,0.0,0.0
-77.0525,39.165,9,10,0,0,0,POINT (-77.05249999999999 39.165),0.0,0.0,0.0
-77.0525,39.1675,2,4,0,0,0,POINT (-77.05249999999999 39.1675),0.0,0.0,0.0
-77.0525,39.1725,9,11,0,0,0,POINT (-77.05249999999999 39.1725),0.0,0.0,0.0
-77.0525,39.175,23,83,0,0,0,POINT (-77.05249999999999 39.175),0.0,0.0,0.0
-77.0525,39.19,3,2,0,0,0,POINT (-77.05249999999999 39.19),0.0,0.0,0.0
-77.0525,39.215,1,1,0,0,0,POINT (-77.05249999999999 39.215),0.0,0.0,0.0
-77.0525,39.2175,7,9,1,0,0,POINT (-77.05249999999999 39.2175),0.14285714285714285,0.0,0.0
-77.0525,39.29,5,25,0,0,0,POINT (-77.05249999999999 39.29),0.0,0.0,0.0
-77.05,38.98,1,0,0,0,0,POINT (-77.05 38.98),0.0,0.0,0.0
-77.05,38.985,6,12,0,0,0,POINT (-77.05 38.985),0.0,0.0,0.0
-77.05,38.9925,51,56,1,0,0,POINT (-77.05 38.9925),0.0196078431372549,0.0,0.0
-77.05,38.995,120,195,1,0,0,POINT (-77.05 38.995),0.008333333333333333,0.0,0.0
-77.05,38.9975,3,3,0,0,0,POINT (-77.05 38.9975),0.0,0.0,0.0
-77.05,39.0,168,108,0,0,0,POINT (-77.05 39),0.0,0.0,0.0
-77.05,39.0025,633,402,0,0,0,POINT (-77.05 39.0025),0.0,0.0,0.0
-77.05,39.005,92,214,1,1,0,POINT (-77.05 39.005),0.010869565217391304,0.010869565217391304,0.0
-77.05,39.0075,90,127,0,0,0,POINT (-77.05 39.0075),0.0,0.0,0.0
-77.05,39.01,82,47,0,0,0,POINT (-77.05 39.01),0.0,0.0,0.0
-77.05,39.0125,34,16,3,2,0,POINT (-77.05 39.0125),0.08823529411764706,0.058823529411764705,0.0
-77.05,39.015,42,54,7,3,0,POINT (-77.05 39.015),0.16666666666666666,0.07142857142857142,0.0
-77.05,39.0175,26,23,0,0,0,POINT (-77.05 39.0175),0.0,0.0,0.0
-77.05,39.02,103,112,0,0,0,POINT (-77.05 39.02),0.0,0.0,0.0
-77.05,39.0225,116,156,7,0,0,POINT (-77.05 39.0225),0.0603448275862069,0.0,0.0
-77.05,39.025,60,80,0,1,0,POINT (-77.05 39.025),0.0,0.016666666666666666,0.0
-77.05,39.0275,6,25,0,0,0,POINT (-77.05 39.0275),0.0,0.0,0.0
-77.05,39.03,54,101,0,0,0,POINT (-77.05 39.03),0.0,0.0,0.0
-77.05,39.0325,986,1613,11,13,0,POINT (-77.05 39.0325),0.011156186612576065,0.013184584178498986,0.0
-77.05,39.035,2020,2911,31,12,0,POINT (-77.05 39.035),0.015346534653465346,0.005940594059405941,0.0
-77.05,39.0375,2949,4284,45,22,0,POINT (-77.05 39.0375),0.015259409969481181,0.007460155985079688,0.0
-77.05,39.04,3199,5731,55,6,1,POINT (-77.05 39.04),0.017192872772741483,0.001875586120662707,0.00031259768677711783
-77.05,39.0425,4739,5429,48,8,0,POINT (-77.05 39.0425),0.010128719139058873,0.0016881198565098122,0.0
-77.05,39.045,174,582,13,0,0,POINT (-77.05 39.045),0.07471264367816093,0.0,0.0
-77.05,39.0475,766,1246,14,5,0,POINT (-77.05 39.0475),0.018276762402088774,0.006527415143603133,0.0
-77.05,39.05,118,454,7,3,0,POINT (-77.05 39.05),0.059322033898305086,0.025423728813559324,0.0
-77.05,39.0525,3444,7267,70,15,0,POINT (-77.05 39.0525),0.02032520325203252,0.004355400696864111,0.0
-77.05,39.055,3058,7602,88,25,3,POINT (-77.05 39.055),0.02877697841726619,0.008175277959450621,0.0009810333551340746
-77.05,39.0575,3942,17476,314,75,0,POINT (-77.05 39.0575),0.07965499746321664,0.01902587519025875,0.0
-77.05,39.06,4521,19364,358,80,1,POINT (-77.05 39.06),0.07918602079186021,0.017695200176952003,0.00022119000221190003
-77.05,39.0625,1756,7421,119,44,3,POINT (-77.05 39.0625),0.06776765375854214,0.025056947608200455,0.0017084282460136675
-77.05,39.065,428,804,21,0,0,POINT (-77.05 39.065),0.04906542056074766,0.0,0.0
-77.05,39.0675,59,371,16,0,0,POINT (-77.05 39.0675),0.2711864406779661,0.0,0.0
-77.05,39.07,16,45,0,4,0,POINT (-77.05 39.07),0.0,0.25,0.0
-77.05,39.0725,21,103,0,0,0,POINT (-77.05 39.0725),0.0,0.0,0.0
-77.05,39.075,35,208,0,0,0,POINT (-77.05 39.075),0.0,0.0,0.0
-77.05,39.0775,4,2,0,0,0,POINT (-77.05 39.0775),0.0,0.0,0.0
-77.05,39.0825,1,0,0,0,0,POINT (-77.05 39.0825),0.0,0.0,0.0
-77.05,39.085,4,4,0,0,0,POINT (-77.05 39.085),0.0,0.0,0.0
-77.05,39.09,832,1488,10,6,0,POINT (-77.05 39.09),0.01201923076923077,0.007211538461538462,0.0
-77.05,39.0925,29,85,0,0,0,POINT (-77.05 39.0925),0.0,0.0,0.0
-77.05,39.0975,1,0,0,0,0,POINT (-77.05 39.0975),0.0,0.0,0.0
-77.05,39.1,56,134,0,0,0,POINT (-77.05 39.1),0.0,0.0,0.0
-77.05,39.1025,64,168,4,0,0,POINT (-77.05 39.1025),0.0625,0.0,0.0
-77.05,39.105,228,157,0,0,0,POINT (-77.05 39.105),0.0,0.0,0.0
-77.05,39.1075,7,18,0,0,0,POINT (-77.05 39.1075),0.0,0.0,0.0
-77.05,39.115,4,12,0,4,0,POINT (-77.05 39.115),0.0,1.0,0.0
-77.05,39.1175,16,33,2,1,0,POINT (-77.05 39.1175),0.125,0.0625,0.0
-77.05,39.135,3,6,0,0,0,POINT (-77.05 39.135),0.0,0.0,0.0
