long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Accidents per Stops,Stops per Injury,Stops per Fatality,Normalized Total Accidents,Normalized Accidents per Stops,Normalized Total Citations,Normalized Total Fatalities,Normalized Total Injuries,Normalized Stops per Accident,Normalized Stops per Injury,Normalized Total Stops,Normalized Stops per Fatality,Accidents per Stop,Injuries per Stop,Fatalities per Stop,Normalized Normalized Total Citations,Normalized Injuries per Stop,Normalized Normalized Total Injuries,Normalized Fatalities per Stop,Normalized Normalized Total Fatalities,Normalized Normalized Stops per Fatality,Normalized Normalized Stops per Accident,Normalized Normalized Total Stops,Normalized Normalized Accidents per Stops,Normalized Normalized Total Accidents,Normalized Accidents per Stop,Normalized Normalized Stops per Injury
-76.985,39.08,85,25,5,0,0,POINT (-76.985 39.08),17.0,0.058823529411764705,0.0,0.0,-0.17988271165160954,0.26054784175922496,-0.3209196855191964,-0.2042646668926003,-0.242591277733204,-0.36204430838590107,-0.43758938610292986,-0.4266805668499663,-0.17042508492675504,0.058823529411764705,0.0,0.0,-0.3209196855191965,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.36204430838590107,-0.4266805668499663,0.260547841759225,-0.17988271165160954,0.26054784175922496,-0.4375893861029298
-76.985,39.09,82,32,0,0,0,POINT (-76.985 39.09),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3078927079104835,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4285672183897968,-0.17042508492675504,0.0,0.0,0.0,-0.30789270791048357,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4285672183897968,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.985,39.095,456,100,27,1,0,POINT (-76.985 39.095),16.88888888888889,0.05921052631578947,456.0,0.0,0.05196820356627753,0.2665900628066415,-0.1813449254258441,-0.2042646668926003,-0.21335818216432778,-0.3632142762101465,1.445512984734404,-0.19336465975759462,-0.17042508492675504,0.05921052631578947,0.0021929824561403508,0.0,-0.18134492542584413,-0.3647951060201274,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3632142762101465,-0.19336465975759465,0.26659006280664155,0.05196820356627752,0.2665900628066415,1.445512984734404
-76.985,39.1,486,85,1,0,0,POINT (-76.985 39.1),486.0,0.00205761316872428,0.0,0.0,-0.2220374235094072,-0.6257440389572966,-0.20925987744451455,-0.2042646668926003,-0.242591277733204,4.576389877754207,-0.43758938610292986,-0.17449814435928965,-0.17042508492675504,0.00205761316872428,0.0,0.0,-0.20925987744451457,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,4.576389877754207,-0.17449814435928968,-0.6257440389572967,-0.2220374235094072,-0.6257440389572966,-0.4375893861029298
-76.985,39.105,86,17,5,0,0,POINT (-76.985 39.105),17.2,0.05813953488372093,0.0,0.0,-0.17988271165160954,0.24986856734983764,-0.335807659929154,-0.2042646668926003,-0.242591277733204,-0.3599383663022593,-0.43758938610292986,-0.4260516830033561,-0.17042508492675504,0.05813953488372093,0.0,0.0,-0.33580765992915407,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3599383663022593,-0.4260516830033561,0.2498685673498377,-0.17988271165160954,0.24986856734983764,-0.4375893861029298
-76.985,39.12,204,51,16,1,0,POINT (-76.985 39.12),12.75,0.0784313725490196,204.0,0.0,-0.063957254042666,0.5666870414949957,-0.27253376868683427,-0.2042646668926003,-0.21335818216432778,-0.4067955776632901,0.40485114821903523,-0.3518433891033565,-0.17042508492675504,0.0784313725490196,0.004901960784313725,0.0,-0.2725337686868343,-0.295316514350522,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4067955776632901,-0.3518433891033565,0.5666870414949958,-0.06395725404266601,0.5666870414949957,0.4048511482190353
-76.98,39.0,110,34,0,0,0,POINT (-76.98 39),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.30417071430799414,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.41095847068471214,-0.17042508492675504,0.0,0.0,0.0,-0.3041707143079942,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.41095847068471214,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.98,39.005,1312,514,73,33,0,POINT (-76.98 39.005),17.972602739726028,0.055640243902439025,39.75757575757576,0.0,0.5367473899309505,0.2108468893630976,0.5891077502894607,-0.2042646668926003,0.7221008760397113,-0.3518030831846291,-0.27340608529627236,0.3449599129407076,-0.17042508492675504,0.055640243902439025,0.025152439024390245,0.0,0.5891077502894608,0.2240581495675941,0.7221008760397114,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3518030831846291,0.3449599129407076,0.21084688936309764,0.5367473899309505,0.2108468893630976,-0.2734060852962723
-76.98,39.01,2240,602,83,48,2,POINT (-76.98 39.01),26.987951807228917,0.03705357142857143,46.666666666666664,1120.0,0.6421341695754447,-0.07934867151883836,0.7528754687989941,2.829666414894551,1.1605973095728546,-0.2568740681847515,-0.24487423119267643,0.9285641225949418,1.4916884961738852,0.03705357142857143,0.02142857142857143,0.0008928571428571428,0.7528754687989943,0.12855015918214568,1.1605973095728548,0.25848014450567386,2.8296664148945516,1.4916884961738852,-0.2568740681847515,0.9285641225949418,-0.07934867151883834,0.6421341695754447,-0.07934867151883836,-0.2448742311926764
-76.98,39.015,1405,479,120,53,0,POINT (-76.98 39.015),11.708333333333334,0.08540925266903915,26.50943396226415,0.0,1.032065254260073,0.6756333759205371,0.5239728622458963,-0.2042646668926003,1.3067627874172356,-0.4177640260155913,-0.32811575026105405,0.4034461106754531,-0.17042508492675504,0.08540925266903915,0.03772241992882562,0.0,0.5239728622458965,0.5464470596121003,1.3067627874172358,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4177640260155913,0.4034461106754531,0.6756333759205372,1.032065254260073,0.6756333759205371,-0.328115750261054
-76.98,39.02,380,148,20,3,0,POINT (-76.98 39.02),19.0,0.05263157894736842,126.66666666666667,0.0,-0.021802542184868358,0.1638723050005605,-0.0920170789660986,-0.2042646668926003,-0.15489199102657533,-0.3409848875494827,0.08549460579632952,-0.24115983209996725,-0.17042508492675504,0.05263157894736842,0.007894736842105263,0.0,-0.0920170789660986,-0.21855921307743406,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3409848875494827,-0.24115983209996728,0.16387230500056055,-0.021802542184868365,0.1638723050005605,0.08549460579632955
-76.98,39.025,2320,557,38,16,0,POINT (-76.98 39.025),61.05263157894737,0.016379310344827588,145.0,0.0,0.16789366117522106,-0.4021379604274305,0.6691306127429828,-0.2042646668926003,0.22513825136881555,0.10181714530047203,0.16120413093964336,0.9788748303237551,-0.17042508492675504,0.016379310344827588,0.006896551724137931,0.0,0.6691306127429829,-0.24416019168278622,0.22513825136881557,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.10181714530047202,0.9788748303237551,-0.40213796042743055,0.16789366117522106,-0.4021379604274305,0.1612041309396434
-76.98,39.035,33,15,0,0,0,POINT (-76.98 39.035),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3395296535316434,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4593825268736949,-0.17042508492675504,0.0,0.0,0.0,-0.33952965353164344,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4593825268736949,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.98,39.04,393,160,8,1,0,POINT (-76.98 39.04),49.125,0.020356234096692113,393.0,0.0,-0.1482666777582613,-0.3400458554323253,-0.06968511735116223,-0.2042646668926003,-0.21335818216432778,-0.023777361200930974,1.1853475256055617,-0.2329843420940351,-0.17042508492675504,0.020356234096692113,0.002544529262086514,0.0,-0.06968511735116223,-0.35577880023094194,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.023777361200930987,-0.23298434209403512,-0.34004585543232535,-0.1482666777582613,-0.3400458554323253,1.1853475256055617
-76.98,39.045,625,202,22,10,0,POINT (-76.98 39.045),28.40909090909091,0.0352,62.5,0.0,-0.0007251862559695324,-0.10828866608243161,0.008476748301115064,-0.2042646668926003,0.04973967795555821,-0.2419098849781508,-0.17948873220526898,-0.08708328968047654,-0.17042508492675504,0.0352,0.016,0.0,0.008476748301115073,-0.010679266801974641,0.04973967795555822,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.24190988497815083,-0.08708328968047656,-0.1082886660824316,-0.0007251862559695395,-0.10828866608243161,-0.17948873220526895
-76.98,39.05,919,289,34,7,0,POINT (-76.98 39.05),27.029411764705884,0.036996735582154515,131.28571428571428,0.0,0.1257389493174234,-0.0802360552262957,0.17038347000940376,-0.2042646668926003,-0.03795960875107045,-0.25643750683856775,0.10456947317009944,0.09780856122291232,-0.17042508492675504,0.036996735582154515,0.007616974972796518,0.0,0.1703834700094038,-0.22568311779766903,-0.037959608751070455,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.25643750683856775,0.0978085612229123,-0.08023605522629569,0.1257389493174234,-0.0802360552262957,0.10456947317009947
-76.98,39.055,33,23,0,0,0,POINT (-76.98 39.055),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3246416791216858,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4593825268736949,-0.17042508492675504,0.0,0.0,0.0,-0.32464167912168584,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4593825268736949,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.98,39.065,104,31,10,7,0,POINT (-76.98 39.065),10.4,0.09615384615384616,14.857142857142858,0.0,-0.1271893218293625,0.8433897797177118,-0.3097537047117282,-0.2042646668926003,-0.03795960875107045,-0.4315403971460817,-0.37623517351925734,-0.41473177376437315,-0.17042508492675504,0.09615384615384616,0.0673076923076923,0.0,-0.30975370471172825,1.3052360974082635,-0.037959608751070455,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4315403971460817,-0.41473177376437315,0.8433897797177119,-0.1271893218293625,0.8433897797177118,-0.3762351735192573
-76.98,39.075,49,14,10,0,0,POINT (-76.98 39.075),4.9,0.20408163265306123,0.0,0.0,-0.1271893218293625,2.5284770153119758,-0.34139065033288807,-0.2042646668926003,-0.242591277733204,-0.48945380444623227,-0.43758938610292986,-0.4493203853279323,-0.17042508492675504,0.20408163265306123,0.0,0.0,-0.3413906503328881,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.48945380444623227,-0.4493203853279323,2.528477015311976,-0.1271893218293625,2.5284770153119758,-0.4375893861029298
-76.98,39.08,148,57,9,3,0,POINT (-76.98 39.08),16.444444444444443,0.060810810810810814,49.333333333333336,0.0,-0.1377279997938119,0.2915754633540667,-0.2613677878793661,-0.2042646668926003,-0.15489199102657533,-0.3678941475071284,-0.2338619366263762,-0.3870608845135258,-0.17042508492675504,0.060810810810810814,0.02027027027027027,0.0,-0.26136778787936615,0.09884260029506454,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3678941475071284,-0.3870608845135258,0.29157546335406676,-0.1377279997938119,0.2915754633540667,-0.23386193662637617
-76.98,39.09,39,10,0,0,0,POINT (-76.98 39.09),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.34883463753786687,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4556092237940339,-0.17042508492675504,0.0,0.0,0.0,-0.3488346375378669,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4556092237940339,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.98,39.1,367,78,20,5,0,POINT (-76.98 39.1),18.35,0.05449591280653951,73.4,0.0,-0.021802542184868358,0.1929803344605944,-0.22228685505322743,-0.2042646668926003,-0.09642579988882288,-0.34782919932131867,-0.1344759781655169,-0.24933532210589943,-0.17042508492675504,0.05449591280653951,0.013623978201634877,0.0,-0.22228685505322746,-0.0716183472699992,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.34782919932131867,-0.24933532210589945,0.19298033446059445,-0.021802542184868365,0.1929803344605944,-0.13447597816551687
-76.98,39.105,108,14,1,2,0,POINT (-76.98 39.105),108.0,0.009259259259259259,54.0,0.0,-0.2220374235094072,-0.5133040242395289,-0.34139065033288807,-0.2042646668926003,-0.18412508659545154,0.5961593396711349,-0.21459042113535087,-0.4122162383779325,-0.17042508492675504,0.009259259259259259,0.018518518518518517,0.0,-0.3413906503328881,0.05391450197818251,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.5961593396711349,-0.4122162383779325,-0.513304024239529,-0.2220374235094072,-0.5133040242395289,-0.21459042113535085
-76.98,39.11,32,7,0,0,0,POINT (-76.98 39.11),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.354417627941601,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4600114107203051,-0.17042508492675504,0.0,0.0,0.0,-0.35441762794160103,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4600114107203051,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.98,39.12,50,20,0,0,0,POINT (-76.98 39.12),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3302246695254199,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4486915014813221,-0.17042508492675504,0.0,0.0,0.0,-0.33022466952541996,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4486915014813221,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.975,39.01,72,31,0,0,0,POINT (-76.97499999999999 39.01),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3097537047117282,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.43485605685589845,-0.17042508492675504,0.0,0.0,0.0,-0.30975370471172825,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.43485605685589845,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.975,39.015,1150,396,50,14,2,POINT (-76.97499999999999 39.015),23.0,0.043478260869565216,82.14285714285714,575.0,0.294357796748614,0.020960641966013063,0.3695101277425864,2.829666414894551,0.1666720602310631,-0.29886604587664595,-0.09837138383743274,0.2430807297898607,0.6828921553704487,0.043478260869565216,0.01217391304347826,0.0017391304347826088,0.36951012774258646,-0.10880893088231575,0.16667206023106312,0.5708058643647703,2.8296664148945516,0.6828921553704487,-0.29886604587664595,0.24308072978986067,0.020960641966013088,0.294357796748614,0.020960641966013063,-0.09837138383743271
-76.975,39.02,2203,798,84,32,1,POINT (-76.97499999999999 39.02),26.226190476190474,0.038129822968679075,68.84375,2203.0,0.6526728475398941,-0.06254504947348813,1.1176308418429548,1.3127008740009753,0.6928677804708351,-0.2648951944083759,-0.15329151583465642,0.9052954202703657,3.098892967898879,0.038129822968679075,0.014525646845211076,0.00045392646391284613,1.117630841842955,-0.048492777435500206,0.6928677804708352,0.0964883369211408,1.3127008740009756,3.098892967898879,-0.2648951944083759,0.9052954202703657,-0.06254504947348812,0.6526728475398941,-0.06254504947348813,-0.1532915158346564
-76.975,39.025,341,65,13,2,0,POINT (-76.97499999999999 39.025),26.23076923076923,0.03812316715542522,170.5,0.0,-0.09557328793601425,-0.06264896734598754,-0.2464798134694085,-0.2042646668926003,-0.18412508659545154,-0.26484698144858554,0.266509197729889,-0.26568630211776373,-0.17042508492675504,0.03812316715542522,0.005865102639296188,0.0,-0.24647981346940853,-0.27061430873806347,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.26484698144858554,-0.26568630211776373,-0.06264896734598753,-0.09557328793601426,-0.06264896734598754,0.26650919772988907
-76.975,39.045,43,14,0,0,0,POINT (-76.97499999999999 39.045),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.34139065033288807,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4530936884075933,-0.17042508492675504,0.0,0.0,0.0,-0.3413906503328881,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4530936884075933,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.975,39.05,100,27,4,0,0,POINT (-76.97499999999999 39.05),25.0,0.04,0.0,0.0,-0.19042138961605895,-0.03334578998711494,-0.317197691916707,-0.2042646668926003,-0.242591277733204,-0.2778066250402276,-0.43758938610292986,-0.4172473091508138,-0.17042508492675504,0.04,0.0,0.0,-0.31719769191670705,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.2778066250402276,-0.4172473091508138,-0.033345789987114925,-0.19042138961605895,-0.03334578998711494,-0.4375893861029298
-76.975,39.055,1141,304,15,3,0,POINT (-76.97499999999999 39.055),76.06666666666666,0.013146362839614373,380.3333333333333,0.0,-0.07449593200711542,-0.45261429049115076,0.1982984220280742,-0.2042646668926003,-0.15489199102657533,0.25991058698298813,1.1330391264156356,0.23742077517036922,-0.17042508492675504,0.013146362839614373,0.0026292725679228747,0.0,0.19829842202807424,-0.3536053441048064,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.25991058698298813,0.2374207751703692,-0.4526142904911508,-0.07449593200711543,-0.45261429049115076,1.1330391264156356
-76.975,39.065,85,17,2,2,0,POINT (-76.97499999999999 39.065),42.5,0.023529411764705882,42.5,0.0,-0.2114987455449578,-0.2905027177651624,-0.335807659929154,-0.2042646668926003,-0.18412508659545154,-0.09353669272156682,-0.2620809414525205,-0.4266805668499663,-0.17042508492675504,0.023529411764705882,0.023529411764705882,0.0,-0.33580765992915407,0.18243151598714577,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.09353669272156684,-0.4266805668499663,-0.29050271776516245,-0.2114987455449578,-0.2905027177651624,-0.2620809414525204
-76.975,39.075,74,22,0,0,0,POINT (-76.97499999999999 39.075),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3265026759229305,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4335982891626781,-0.17042508492675504,0.0,0.0,0.0,-0.32650267592293053,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4335982891626781,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.975,39.085,53,18,0,0,0,POINT (-76.97499999999999 39.085),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.33394666312790927,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4468048499414916,-0.17042508492675504,0.0,0.0,0.0,-0.3339466631279093,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4468048499414916,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.975,39.1,84,25,0,0,0,POINT (-76.97499999999999 39.1),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3209196855191964,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.42730945069657644,-0.17042508492675504,0.0,0.0,0.0,-0.3209196855191965,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.42730945069657644,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.975,39.12,63,17,4,0,0,POINT (-76.97499999999999 39.12),15.75,0.06349206349206349,0.0,0.0,-0.19042138961605895,0.3334381274105989,-0.335807659929154,-0.2042646668926003,-0.242591277733204,-0.3752064464086626,-0.43758938610292986,-0.44051601147538993,-0.17042508492675504,0.06349206349206349,0.0,0.0,-0.33580765992915407,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3752064464086626,-0.44051601147538993,0.333438127410599,-0.19042138961605895,0.3334381274105989,-0.4375893861029298
-76.97,39.025,64,21,2,0,0,POINT (-76.97 39.025),32.0,0.03125,0.0,0.0,-0.2114987455449578,-0.16996040786920266,-0.3283636727241752,-0.2042646668926003,-0.242591277733204,-0.2040986521127633,-0.43758938610292986,-0.4398871276287798,-0.17042508492675504,0.03125,0.0,0.0,-0.32836367272417527,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.20409865211276332,-0.4398871276287798,-0.16996040786920266,-0.2114987455449578,-0.16996040786920266,-0.4375893861029298
-76.97,39.055,3960,1098,82,24,0,POINT (-76.97 39.055),48.292682926829265,0.02070707070707071,165.0,0.0,0.6315954916109953,-0.3345682086362203,1.6759298822163642,-0.2042646668926003,0.4590030159198253,-0.032541418957550236,0.24379634018689483,2.0102443387644278,-0.17042508492675504,0.02070707070707071,0.006060606060606061,0.0,1.6759298822163644,-0.2656001296883704,0.45900301591982534,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.03254141895755025,2.0102443387644278,-0.33456820863622033,0.6315954916109953,-0.3345682086362203,0.24379634018689486
-76.97,39.06,2316,707,64,34,0,POINT (-76.97 39.06),36.1875,0.027633851468048358,68.11764705882354,0.0,0.4418992882509058,-0.22641969357176792,0.9482801329296874,-0.2042646668926003,0.7513339716085875,-0.16000548973651232,-0.15629003813729098,0.9763592949373144,-0.17042508492675504,0.027633851468048358,0.01468048359240069,0.0,0.9482801329296875,-0.04452159796109999,0.7513339716085876,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.16000548973651235,0.9763592949373144,-0.22641969357176792,0.4418992882509058,-0.22641969357176792,-0.15629003813729095
-76.97,39.065,404,108,10,8,0,POINT (-76.97 39.065),40.4,0.024752475247524754,50.5,0.0,-0.1271893218293625,-0.2714069062964955,-0.1664569510158865,-0.2042646668926003,-0.008726513182194227,-0.11564908459980613,-0.22904405775361988,-0.22606661978132328,-0.17042508492675504,0.024752475247524754,0.019801980198019802,0.0,-0.16645695101588653,0.08683211856678914,-0.008726513182194228,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.11564908459980615,-0.2260666197813233,-0.27140690629649555,-0.1271893218293625,-0.2714069062964955,-0.22904405775361986
-76.97,39.07,46,2,3,1,0,POINT (-76.97 39.07),15.333333333333334,0.06521739130434782,46.0,0.0,-0.20096006758050836,0.36037584167306325,-0.36372261194782446,-0.2042646668926003,-0.21335818216432778,-0.379593825749583,-0.24762730483425147,-0.45120703686776276,-0.17042508492675504,0.06521739130434782,0.021739130434782608,0.0,-0.3637226119478245,0.13651522931853696,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.379593825749583,-0.45120703686776276,0.3603758416730633,-0.20096006758050836,0.36037584167306325,-0.24762730483425144
-76.97,39.075,168,51,6,2,0,POINT (-76.97 39.075),28.0,0.03571428571428571,84.0,0.0,-0.16934403368716014,-0.10025907221507631,-0.27253376868683427,-0.2042646668926003,-0.18412508659545154,-0.24621749378560004,-0.09070210726447366,-0.3744832075813225,-0.17042508492675504,0.03571428571428571,0.011904761904761904,0.0,-0.2725337686868343,-0.11571199166718824,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.24621749378560007,-0.3744832075813225,-0.1002590722150763,-0.16934403368716014,-0.10025907221507631,-0.09070210726447363
-76.97,39.085,49,4,1,0,0,POINT (-76.97 39.085),49.0,0.02040816326530612,0.0,0.0,-0.2220374235094072,-0.33923508017208104,-0.36000061834533503,-0.2042646668926003,-0.242591277733204,-0.025093575003207122,-0.43758938610292986,-0.4493203853279323,-0.17042508492675504,0.02040816326530612,0.0,0.0,-0.3600006183453351,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.025093575003207136,-0.4493203853279323,-0.3392350801720811,-0.2220374235094072,-0.33923508017208104,-0.4375893861029298
-76.97,39.095,160,32,30,20,0,POINT (-76.97 39.095),5.333333333333333,0.1875,8.0,0.0,0.08358423745962576,2.2695863400252207,-0.3078927079104835,-0.2042646668926003,0.34207063364432044,-0.4848909299316749,-0.4045525024040293,-0.3795142783542038,-0.17042508492675504,0.1875,0.125,0.0,-0.30789270791048357,2.7849010496686515,0.3420706336443205,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4848909299316749,-0.3795142783542038,2.269586340025221,0.08358423745962575,2.2695863400252207,-0.40455250240402924
-76.97,39.1,60,4,0,0,0,POINT (-76.97 39.1),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36000061834533503,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4424026630152204,-0.17042508492675504,0.0,0.0,0.0,-0.3600006183453351,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4424026630152204,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.965,39.02,37,25,0,0,0,POINT (-76.965 39.02),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3209196855191964,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.45686699148725424,-0.17042508492675504,0.0,0.0,0.0,-0.3209196855191965,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.45686699148725424,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-76.965,39.055,1410,390,57,18,0,POINT (-76.965 39.055),24.736842105263158,0.04042553191489362,78.33333333333333,0.0,0.3681285424997599,-0.026701917992849242,0.3583441469351182,-0.2042646668926003,0.28360444250656797,-0.28057760146607214,-0.11410323321786159,0.4065905299085039,-0.17042508492675504,0.04042553191489362,0.01276595744680851,0.0,0.35834414693511824,-0.09362445674996124,0.283604442506568,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.28057760146607214,0.4065905299085039,-0.026701917992849225,0.3681285424997599,-0.026701917992849242,-0.11410323321786156
-76.965,39.06,2009,658,18,6,0,POINT (-76.965 39.06),111.61111111111111,0.008959681433549029,334.8333333333333,0.0,-0.04287989811376718,-0.517981362546426,0.8570912896686972,-0.2042646668926003,-0.06719270431994667,0.6341832939591125,0.9451418503781386,0.7832919540279935,-0.17042508492675504,0.008959681433549029,0.0029865604778496766,0.0,0.8570912896686973,-0.34444179320293206,-0.06719270431994669,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.6341832939591125,0.7832919540279935,-0.5179813625464261,-0.04287989811376719,-0.517981362546426,0.9451418503781386
